FID,the_geom,code,timestamp,air_pressure,air_temperature_avg,air_temperature_max,air_temperature_min,relative_humidity,precipitation,wind_speed,qc_flags
aws_1day.fid-43fc473f_19185bab7bf_-5fcc,POINT (4.358 50.797),6447,2006-01-14T00:00:00,1013.48,3,7.27,0.02,70.74,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fcb,POINT (4.358 50.797),6447,2006-01-15T00:00:00,1008.38,1.63,6.39,-0.98,71.19,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fca,POINT (4.358 50.797),6447,2006-01-16T00:00:00,1002.75,3.02,6.1,-0.94,74.66,0.4,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fc9,POINT (4.358 50.797),6447,2006-01-17T00:00:00,992.79,5.83,6.7,4.79,90.74,8.6,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fc8,POINT (4.358 50.797),6447,2006-01-18T00:00:00,1001.43,5.26,6.73,3.64,92.27,0.7,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fc7,POINT (4.358 50.797),6447,2006-01-19T00:00:00,1008.81,6.9,9.29,3.9,90.76,0.1,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fc6,POINT (4.358 50.797),6447,2006-01-20T00:00:00,1005.78,7.51,10.07,3.77,87.95,2.8,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fc5,POINT (4.358 50.797),6447,2006-01-21T00:00:00,1012.42,4.93,6.9,2.62,84.7,0.2,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fc4,POINT (4.358 50.797),6447,2006-01-22T00:00:00,1023.2,2.32,4.04,-0.28,72.68,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fc3,POINT (4.358 50.797),6447,2006-01-23T00:00:00,1024.42,-0.79,2.11,-2.78,72.61,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fc2,POINT (4.358 50.797),6447,2006-01-24T00:00:00,1018.74,-0.82,4.09,-3.86,58.99,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fc1,POINT (4.358 50.797),6447,2006-01-25T00:00:00,1009.47,-0.07,3.61,-4.36,78.85,0.2,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fc0,POINT (4.358 50.797),6447,2006-01-26T00:00:00,1008.55,-0.24,1.98,-4.08,69.02,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fbf,POINT (4.358 50.797),6447,2006-01-27T00:00:00,1010.12,-4.56,-2.68,-6.45,72.45,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fbe,POINT (4.358 50.797),6447,2006-01-28T00:00:00,1010.97,-2.95,2.48,-7.41,68.09,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fbd,POINT (4.358 50.797),6447,2006-01-29T00:00:00,1015.96,-1.09,4.26,-5.36,56.19,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fbc,POINT (4.358 50.797),6447,2006-01-30T00:00:00,1016.98,0.49,4.08,-2.24,80.61,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fbb,POINT (4.358 50.797),6447,2006-01-31T00:00:00,1014.04,0.75,3.04,-1.87,84.86,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fba,POINT (4.358 50.797),6447,2006-02-01T00:00:00,1010.47,-0.58,5.85,-4.65,81.01,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fb9,POINT (4.358 50.797),6447,2006-02-02T00:00:00,1009.83,-2.56,-1.38,-4.2,94.86,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fb8,POINT (4.358 50.797),6447,2006-02-03T00:00:00,1009.93,-1.7,0.51,-4.55,91.24,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fb7,POINT (4.358 50.797),6447,2006-02-04T00:00:00,1014.15,3.13,4.9,0.28,88.37,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fb6,POINT (4.358 50.797),6447,2006-02-05T00:00:00,1017.26,2.95,5.49,1.09,93.06,0.4,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fb5,POINT (4.358 50.797),6447,2006-02-06T00:00:00,1015.46,4.07,5.31,3.26,90.47,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fb4,POINT (4.358 50.797),6447,2006-02-07T00:00:00,1008.13,5.66,7.68,3.35,81.53,0.1,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fb3,POINT (4.358 50.797),6447,2006-02-08T00:00:00,995.36,4.99,6.02,1.95,79.11,4.8,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fb2,POINT (4.358 50.797),6447,2006-02-09T00:00:00,999.65,2.07,3.49,0.74,84.17,0.9,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fb1,POINT (4.358 50.797),6447,2006-02-10T00:00:00,1008.44,2.2,5.46,0.35,84.39,0.7,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fb0,POINT (4.358 50.797),6447,2006-02-11T00:00:00,1015.04,2.21,4.24,0.69,77.95,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5faf,POINT (4.358 50.797),6447,2006-02-12T00:00:00,1012.58,0.74,3.44,-0.81,81.09,9.3,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fae,POINT (4.358 50.797),6447,2006-02-13T00:00:00,1007.57,1.68,2.73,0.8,91.68,0.2,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fad,POINT (4.358 50.797),6447,2006-02-14T00:00:00,1004.11,4.67,7.69,2.2,90.03,0.1,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fac,POINT (4.358 50.797),6447,2006-02-15T00:00:00,986.77,7.6,10.66,5.36,84.76,12.8,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fab,POINT (4.358 50.797),6447,2006-02-16T00:00:00,977.41,6.8,8.96,4.95,85.8,6,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5faa,POINT (4.358 50.797),6447,2006-02-17T00:00:00,978.11,5.73,7.59,4.24,81.98,5.6,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fa9,POINT (4.358 50.797),6447,2006-02-18T00:00:00,982.57,3.68,5.56,2.55,90.06,2.3,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fa8,POINT (4.358 50.797),6447,2006-02-19T00:00:00,986.91,5.99,8.66,3.51,85.33,2,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fa7,POINT (4.358 50.797),6447,2006-02-20T00:00:00,993.9,3.06,5.4,1.5,91.61,9.2,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fa6,POINT (4.358 50.797),6447,2006-02-21T00:00:00,1002.34,1.82,2.61,0.84,91.89,1.2,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fa5,POINT (4.358 50.797),6447,2006-02-22T00:00:00,1010.68,2.33,3.61,0.68,79.83,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fa4,POINT (4.358 50.797),6447,2006-02-23T00:00:00,1009.39,0.24,1.82,-1.07,73.85,0.2,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fa3,POINT (4.358 50.797),6447,2006-02-24T00:00:00,1004.78,1.57,5.51,-1.71,65.82,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fa2,POINT (4.358 50.797),6447,2006-02-25T00:00:00,1002.88,0.29,3.27,-2.02,69.02,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fa1,POINT (4.358 50.797),6447,2006-02-26T00:00:00,1007.87,-0.2,2.4,-2.55,67.64,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5fa0,POINT (4.358 50.797),6447,2006-02-27T00:00:00,1004.33,1.54,4.72,-1.14,86.88,1,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f9f,POINT (4.358 50.797),6447,2006-02-28T00:00:00,990.92,0.93,3.4,-0.79,92.02,5.6,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f9e,POINT (4.358 50.797),6447,2006-03-01T00:00:00,991.6,0.18,3.22,-1.37,75.27,1.2,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f9d,POINT (4.358 50.797),6447,2006-03-02T00:00:00,990.31,0.05,3.73,-2.18,83.07,0.7,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f9c,POINT (4.358 50.797),6447,2006-03-03T00:00:00,985.25,0.09,2.98,-1.81,83.45,0.1,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f9b,POINT (4.358 50.797),6447,2006-03-04T00:00:00,987.53,0.14,3.92,-2.34,80.18,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f9a,POINT (4.358 50.797),6447,2006-03-05T00:00:00,995.25,0.87,5.03,-2.43,74.61,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f99,POINT (4.358 50.797),6447,2006-03-06T00:00:00,1004.34,1.62,5.09,-1.03,76.96,0.6,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f98,POINT (4.358 50.797),6447,2006-03-07T00:00:00,1006.08,2.12,6.21,-2.1,76.85,2.1,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f97,POINT (4.358 50.797),6447,2006-03-08T00:00:00,989.48,6.31,10.08,1.39,93.36,6.6,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f96,POINT (4.358 50.797),6447,2006-03-09T00:00:00,986.56,8.37,10.47,6.93,88.96,3.5,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f95,POINT (4.358 50.797),6447,2006-03-10T00:00:00,988.37,4.67,6.87,3.38,84.71,4,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5f94,POINT (4.358 50.797),6447,2006-03-11T00:00:00,1000.65,1.31,4.51,-3.02,80.93,2.1,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
